0,1,2,3,4,5,6,7,8,9
OPP-013895,ACC-000051,PROD-0071,687,Expansion,2024-04-02 18:37:59,2024-07-25 12:42:56,Closed Lost,83666.828125,0.0
OPP-013896,ACC-000046,PROD-0089,958,New Business,2024-07-09 07:45:06,2024-11-30 13:16:26,Closed Lost,29831.740234375,0.0
OPP-013898,ACC-000025,PROD-0097,335,Renewal,2022-01-24 15:01:36,2022-02-04 21:14:24,Closed Lost,91562.9296875,0.0
OPP-013899,ACC-000050,PROD-0041,807,Upsell,2023-09-11 04:28:11,2023-10-17 02:21:50,Closed Won,53191.98828125,1.0
OPP-013900,ACC-000020,PROD-0091,681,Expansion,2023-10-13 22:03:04,2024-04-01 23:34:14,Closed Won,65160.23046875,1.0
OPP-013909,ACC-000051,PROD-0047,816,Renewal,2024-01-27 08:39:10,2024-05-12 22:20:27,Closed Won,6208.56982421875,1.0
OPP-013910,ACC-000005,PROD-0005,749,Expansion,2025-04-02 11:20:03,2025-04-17 21:00:18,Closed Won,2810.580078125,1.0
OPP-013916,ACC-000041,PROD-0021,986,Cross-sell,2023-09-22 05:58:34,2024-01-05 15:13:02,Closed Lost,83869.3203125,0.0
OPP-013918,ACC-000039,PROD-0023,133,Renewal,2022-08-05 22:29:20,2022-09-26 15:29:25,Closed Won,43900.3203125,1.0
OPP-013920,ACC-000050,PROD-0049,200,New Business,2023-10-29 06:28:52,2023-11-25 17:07:32,Closed Won,11380.4697265625,1.0
OPP-013926,ACC-000020,PROD-0074,924,Upsell,2025-02-08 09:09:37,2025-07-22 02:03:50,Closed Lost,83517.6875,0.0
OPP-013928,ACC-000024,PROD-0048,468,Upsell,2022-01-31 14:35:08,2022-07-07 12:13:52,Closed Won,35025.12890625,1.0
OPP-013933,ACC-000062,PROD-0023,47,New Business,2021-11-14 10:10:19,2022-02-24 00:01:03,Closed Lost,47702.6796875,0.0
OPP-013934,ACC-000035,PROD-0034,579,Renewal,2022-02-13 04:56:26,2022-06-15 12:54:22,Closed Won,61707.12109375,1.0
OPP-013935,ACC-000059,PROD-0009,326,New Business,2023-05-16 17:38:40,2023-05-31 14:33:24,Closed Won,85196.0234375,1.0
OPP-013937,ACC-000047,PROD-0016,931,Upsell,2024-07-22 11:34:06,2024-11-23 13:32:39,Closed Won,8350.16015625,1.0
OPP-013940,ACC-000012,PROD-0017,84,Renewal,2024-08-17 14:42:39,2025-01-13 05:13:05,Closed Won,27089.5390625,1.0
OPP-013945,ACC-000030,PROD-0072,923,New Business,2022-08-31 19:21:34,2023-02-13 07:43:05,Closed Lost,64628.28125,0.0
OPP-013948,ACC-000007,PROD-0040,826,New Business,2021-08-19 00:00:52,2022-01-15 15:24:26,Closed Lost,31150.529296875,0.0
OPP-013949,ACC-000021,PROD-0033,345,Expansion,2021-07-16 11:35:02,2021-12-15 22:52:08,Closed Lost,99436.4609375,0.0
OPP-013950,ACC-000014,PROD-0030,892,Upsell,2021-08-10 00:21:34,2022-01-08 13:32:20,Closed Lost,48775.4296875,0.0
OPP-013952,ACC-000033,PROD-0089,845,Upsell,2024-06-05 19:44:03,2024-06-11 12:32:52,Closed Won,94608.3203125,1.0
OPP-013957,ACC-000002,PROD-0036,94,Cross-sell,2021-11-05 11:49:22,2022-01-08 02:45:57,Closed Lost,19017.240234375,0.0
OPP-013961,ACC-000050,PROD-0098,117,Upsell,2024-12-04 17:06:48,2025-04-08 09:55:52,Closed Lost,27894.359375,0.0
OPP-013964,ACC-000002,PROD-0013,483,Cross-sell,2021-11-03 22:29:44,2022-03-18 12:36:17,Closed Won,28228.109375,1.0
OPP-013968,ACC-000005,PROD-0050,91,Upsell,2021-11-28 05:08:58,2022-02-22 10:56:24,Closed Lost,90011.2734375,0.0
OPP-013970,ACC-000060,PROD-0009,663,Cross-sell,2025-04-17 19:26:13,2025-08-01 11:30:18,Closed Lost,80104.109375,0.0
OPP-013972,ACC-000006,PROD-0023,176,Upsell,2023-01-26 17:43:31,2023-02-07 20:31:05,Closed Won,75762.046875,1.0
OPP-013975,ACC-000038,PROD-0034,595,Expansion,2024-09-03 06:46:40,2024-12-30 17:40:47,Closed Lost,51891.62890625,0.0
OPP-013979,ACC-000029,PROD-0052,256,Expansion,2022-12-29 11:04:49,2023-03-01 05:02:20,Closed Lost,60996.48046875,0.0
OPP-013981,ACC-000057,PROD-0033,536,Cross-sell,2024-05-07 18:21:43,2024-05-31 03:02:06,Closed Lost,11456.91015625,0.0
OPP-013991,ACC-000028,PROD-0019,249,Cross-sell,2021-11-07 16:15:58,2022-02-22 15:45:46,Closed Lost,5465.759765625,0.0
OPP-013994,ACC-000040,PROD-0091,210,Expansion,2024-01-17 04:20:07,2024-05-26 22:06:35,Closed Won,97247.0,1.0
OPP-013998,ACC-000034,PROD-0001,852,Renewal,2022-09-17 16:43:01,2022-12-23 01:35:29,Closed Won,81659.5390625,1.0
OPP-014001,ACC-000015,PROD-0034,994,Expansion,2024-10-03 14:21:48,2024-10-19 11:21:47,Closed Won,13355.990234375,1.0
OPP-014005,ACC-000019,PROD-0077,331,Cross-sell,2024-09-26 04:57:20,2024-11-22 07:41:12,Closed Won,49832.23046875,1.0
OPP-014010,ACC-000042,PROD-0010,31,Renewal,2022-10-29 12:44:02,2023-01-12 05:04:37,Closed Lost,91310.09375,0.0
OPP-014014,ACC-000049,PROD-0045,867,Renewal,2023-05-04 20:08:37,2023-08-04 13:58:44,Closed Lost,61472.71875,0.0
OPP-014015,ACC-000056,PROD-0026,644,Expansion,2021-08-08 08:27:01,2021-08-17 22:11:14,Closed Won,67601.671875,1.0
OPP-014017,ACC-000038,PROD-0031,367,Expansion,2021-09-12 11:06:22,2021-09-14 00:08:04,Closed Won,86577.71875,1.0
OPP-014018,ACC-000019,PROD-0008,216,Renewal,2024-04-22 00:15:41,2024-06-12 17:56:20,Closed Lost,94148.0703125,0.0
OPP-014020,ACC-000047,PROD-0003,265,New Business,2022-07-15 02:50:21,2022-09-27 11:57:39,Closed Won,32673.189453125,1.0
OPP-014030,ACC-000037,PROD-0096,159,Upsell,2022-02-16 12:35:27,2022-05-07 04:52:55,Closed Lost,7179.27978515625,0.0
OPP-014036,ACC-000056,PROD-0072,875,Cross-sell,2022-02-15 11:01:54,2022-07-21 08:35:01,Closed Lost,56400.328125,0.0
OPP-014037,ACC-000053,PROD-0065,478,Upsell,2022-08-21 02:02:05,2022-11-29 10:38:54,Closed Lost,35260.0703125,0.0
OPP-014039,ACC-000024,PROD-0094,273,Renewal,2022-11-10 05:21:10,2023-01-21 23:39:23,Closed Won,64137.859375,1.0
OPP-014040,ACC-000040,PROD-0067,680,Renewal,2024-04-20 21:40:16,2024-05-01 10:01:04,Closed Won,35754.421875,1.0
OPP-014042,ACC-000022,PROD-0082,590,Expansion,2022-10-23 08:04:40,2023-04-01 20:54:35,Closed Won,19850.400390625,1.0
OPP-014044,ACC-000019,PROD-0004,252,Renewal,2024-10-30 05:51:58,2025-02-20 06:03:58,Closed Lost,75644.671875,0.0
OPP-014045,ACC-000047,PROD-0070,178,New Business,2023-02-01 14:52:43,2023-06-24 07:03:34,Closed Lost,46914.359375,0.0
OPP-014046,ACC-000003,PROD-0070,281,Renewal,2021-09-01 14:52:23,2021-12-18 21:54:41,Closed Won,67035.359375,1.0
OPP-014049,ACC-000058,PROD-0036,256,New Business,2024-02-24 12:02:53,2024-05-26 17:19:52,Closed Won,44774.0390625,1.0
OPP-014050,ACC-000049,PROD-0025,792,Upsell,2021-09-18 23:04:52,2021-12-07 22:35:21,Closed Lost,71539.609375,0.0
OPP-014054,ACC-000034,PROD-0042,127,Upsell,2024-01-19 21:44:15,2024-07-05 03:06:21,Closed Lost,89952.4765625,0.0
OPP-014055,ACC-000058,PROD-0005,157,Cross-sell,2024-02-07 17:05:34,2024-05-27 02:47:02,Closed Won,19560.119140625,1.0
OPP-014057,ACC-000054,PROD-0028,369,New Business,2024-02-13 17:50:07,2024-04-23 16:36:51,Closed Won,38942.51953125,1.0
OPP-014060,ACC-000014,PROD-0009,574,Cross-sell,2024-10-10 09:38:17,2025-02-09 15:32:39,Closed Lost,5210.0,0.0
OPP-014064,ACC-000058,PROD-0074,320,Expansion,2025-02-17 13:33:03,2025-05-31 16:03:29,Closed Lost,40386.26171875,0.0
OPP-014066,ACC-000061,PROD-0076,680,Upsell,2022-01-09 22:39:02,2022-01-23 11:18:36,Closed Lost,95776.1796875,0.0
OPP-014068,ACC-000017,PROD-0084,311,Renewal,2022-08-18 14:26:05,2023-01-22 07:59:46,Closed Lost,82857.9375,0.0
OPP-014077,ACC-000021,PROD-0036,324,Renewal,2022-01-07 14:38:36,2022-06-30 11:17:57,Closed Won,35003.828125,1.0
OPP-014078,ACC-000032,PROD-0073,949,Expansion,2023-11-08 23:12:36,2024-05-05 16:30:50,Closed Lost,25077.080078125,0.0
OPP-014089,ACC-000019,PROD-0093,601,Renewal,2023-10-27 01:10:32,2024-01-28 00:30:22,Closed Won,24754.009765625,1.0
OPP-014090,ACC-000036,PROD-0063,234,Renewal,2023-08-11 21:11:17,2024-01-30 20:24:03,Closed Won,65921.71875,1.0
OPP-014094,ACC-000055,PROD-0085,773,Upsell,2022-04-25 17:12:43,2022-07-09 03:13:45,Closed Lost,65872.7890625,0.0
OPP-014101,ACC-000026,PROD-0002,161,Upsell,2023-03-11 11:56:59,2023-05-03 11:59:08,Closed Won,81910.8515625,1.0
OPP-014103,ACC-000030,PROD-0077,697,New Business,2022-02-24 03:21:46,2022-07-05 19:46:08,Closed Won,54754.109375,1.0
OPP-014104,ACC-000043,PROD-0005,70,Upsell,2021-10-08 08:53:06,2021-11-05 20:19:38,Closed Lost,35225.62890625,0.0
OPP-014106,ACC-000016,PROD-0052,914,Expansion,2023-03-12 01:53:27,2023-07-11 06:59:16,Closed Won,3439.280029296875,1.0
OPP-014108,ACC-000029,PROD-0040,193,Upsell,2022-09-30 01:45:35,2023-02-19 01:06:59,Closed Won,40602.3984375,1.0
OPP-014116,ACC-000018,PROD-0009,923,Cross-sell,2022-10-19 06:01:58,2023-01-07 09:46:42,Closed Won,22469.880859375,1.0
OPP-014119,ACC-000021,PROD-0085,324,New Business,2021-07-30 17:49:49,2021-09-16 20:58:11,Closed Lost,60888.33984375,0.0
OPP-014126,ACC-000043,PROD-0059,889,Cross-sell,2024-07-24 13:08:27,2024-12-13 08:57:02,Closed Lost,6648.009765625,0.0
OPP-014128,ACC-000007,PROD-0049,989,Upsell,2023-09-27 06:57:54,2023-12-20 23:03:12,Closed Won,52989.21875,1.0
OPP-014129,ACC-000040,PROD-0089,322,Upsell,2022-05-26 19:32:29,2022-06-17 00:38:57,Closed Lost,83640.09375,0.0
OPP-014135,ACC-000021,PROD-0092,358,New Business,2025-03-16 10:05:19,2025-03-25 08:07:54,Closed Won,42129.71875,1.0
OPP-014137,ACC-000022,PROD-0073,877,Upsell,2023-02-24 16:50:46,2023-04-23 07:55:06,Closed Lost,57936.37890625,0.0
OPP-014138,ACC-000045,PROD-0088,821,Upsell,2024-03-05 18:41:19,2024-05-21 11:39:54,Closed Lost,61348.6796875,0.0
OPP-014143,ACC-000016,PROD-0020,429,New Business,2024-09-17 13:16:00,2024-11-13 23:36:58,Closed Won,17715.599609375,1.0
OPP-014144,ACC-000034,PROD-0091,529,Renewal,2025-03-05 06:44:38,2025-08-22 21:23:41,Closed Won,41467.828125,1.0
OPP-014149,ACC-000015,PROD-0043,481,Cross-sell,2022-06-19 10:24:54,2022-11-07 11:05:49,Closed Won,58894.078125,1.0
OPP-014150,ACC-000033,PROD-0085,901,Expansion,2024-05-13 07:32:55,2024-07-24 23:26:06,Closed Lost,33598.03125,0.0
OPP-014152,ACC-000044,PROD-0006,870,Cross-sell,2023-10-20 19:43:46,2024-03-02 11:35:41,Closed Lost,43044.359375,0.0
OPP-014154,ACC-000009,PROD-0055,642,New Business,2022-09-28 00:37:15,2022-11-05 05:52:38,Closed Won,92269.1015625,1.0
OPP-014159,ACC-000055,PROD-0060,136,New Business,2024-05-02 07:20:37,2024-05-19 17:38:24,Closed Lost,82288.0078125,0.0
OPP-014163,ACC-000010,PROD-0091,221,Expansion,2023-03-29 08:03:49,2023-08-31 03:29:17,Closed Lost,27987.69921875,0.0
OPP-014167,ACC-000054,PROD-0041,417,Expansion,2023-09-03 11:00:53,2023-12-25 06:00:54,Closed Won,27751.4609375,1.0
OPP-014168,ACC-000044,PROD-0025,105,Cross-sell,2024-12-15 04:45:50,2025-03-29 04:23:49,Closed Won,1586.8599853515625,1.0
OPP-014172,ACC-000042,PROD-0097,205,Renewal,2021-08-02 12:17:27,2021-12-31 10:14:36,Closed Won,46911.48046875,1.0
OPP-014173,ACC-000010,PROD-0051,723,Renewal,2022-06-14 10:38:18,2022-11-04 08:19:13,Closed Won,86009.8515625,1.0
OPP-014176,ACC-000043,PROD-0086,534,Upsell,2022-07-08 15:23:27,2022-10-25 14:57:34,Closed Lost,98773.6875,0.0
OPP-014177,ACC-000003,PROD-0012,558,Upsell,2024-06-15 22:54:55,2024-09-22 05:36:14,Closed Lost,97646.6875,0.0
OPP-014188,ACC-000032,PROD-0029,815,Upsell,2024-06-15 14:52:39,2024-06-28 13:37:42,Closed Lost,79862.1171875,0.0
OPP-014191,ACC-000021,PROD-0016,783,Upsell,2022-12-08 15:12:03,2022-12-16 22:09:16,Closed Lost,30056.2109375,0.0
OPP-014194,ACC-000034,PROD-0003,7,Expansion,2024-03-17 08:24:22,2024-03-29 12:29:04,Closed Won,76102.2109375,1.0
OPP-014196,ACC-000060,PROD-0078,341,Expansion,2022-09-24 05:01:22,2022-11-10 13:59:28,Closed Won,48769.12890625,1.0
OPP-014200,ACC-000013,PROD-0001,259,Cross-sell,2022-05-19 03:28:16,2022-10-15 16:50:45,Closed Lost,78220.8671875,0.0
OPP-014203,ACC-000014,PROD-0024,398,Cross-sell,2022-04-26 10:50:09,2022-10-05 08:02:41,Closed Lost,9109.740234375,0.0
OPP-014208,ACC-000060,PROD-0036,346,Renewal,2025-04-01 00:15:35,2025-08-17 15:52:15,Closed Lost,66533.2109375,0.0
OPP-014215,ACC-000030,PROD-0052,12,Renewal,2024-12-01 13:38:52,2024-12-22 09:49:15,Closed Won,74804.9296875,1.0
OPP-014222,ACC-000032,PROD-0086,606,Expansion,2023-06-23 04:14:45,2023-11-11 05:31:20,Closed Won,21345.349609375,1.0
OPP-014226,ACC-000027,PROD-0068,506,Upsell,2023-10-22 05:36:31,2023-11-01 14:50:39,Closed Won,72221.34375,1.0
OPP-014230,ACC-000060,PROD-0063,57,Upsell,2024-01-06 06:12:58,2024-01-25 00:15:29,Closed Lost,11263.23046875,0.0
OPP-014233,ACC-000031,PROD-0085,401,Upsell,2022-05-02 03:20:12,2022-08-06 18:55:50,Closed Won,92069.390625,1.0
OPP-014234,ACC-000002,PROD-0030,376,Cross-sell,2022-05-31 07:57:26,2022-06-27 11:44:13,Closed Won,85233.5234375,1.0
OPP-014236,ACC-000003,PROD-0061,455,New Business,2024-03-25 00:50:30,2024-05-27 18:13:29,Closed Won,90919.890625,1.0
OPP-014238,ACC-000018,PROD-0018,762,Expansion,2021-08-28 11:37:34,2022-02-16 19:49:40,Closed Won,58507.76953125,1.0
OPP-014240,ACC-000058,PROD-0040,166,Cross-sell,2025-02-15 11:29:14,2025-02-23 05:28:07,Closed Lost,95099.1328125,0.0
OPP-014243,ACC-000057,PROD-0011,924,Renewal,2021-11-05 20:27:12,2022-05-04 03:15:03,Closed Won,66141.9375,1.0
OPP-014245,ACC-000021,PROD-0032,786,New Business,2024-02-04 02:05:18,2024-07-01 22:15:11,Closed Lost,31799.26953125,0.0
OPP-014252,ACC-000047,PROD-0032,625,Cross-sell,2023-06-15 19:38:30,2023-09-22 00:59:45,Closed Lost,53423.359375,0.0
OPP-014253,ACC-000020,PROD-0081,54,Renewal,2025-02-21 00:23:50,2025-05-12 02:04:30,Closed Won,67648.5625,1.0
OPP-014264,ACC-000025,PROD-0067,4,Renewal,2022-05-18 18:45:40,2022-10-26 01:51:50,Closed Won,67002.7890625,1.0
OPP-014265,ACC-000002,PROD-0083,387,New Business,2021-08-08 20:18:09,2022-01-14 06:22:43,Closed Lost,78869.9296875,0.0
OPP-014266,ACC-000040,PROD-0049,673,Upsell,2021-08-13 05:46:26,2021-12-06 01:09:09,Closed Lost,50914.78125,0.0
OPP-014267,ACC-000049,PROD-0063,144,New Business,2021-12-11 09:30:01,2022-02-15 08:47:44,Closed Lost,18972.119140625,0.0
OPP-014268,ACC-000023,PROD-0070,800,New Business,2024-10-20 03:16:18,2025-01-09 17:25:03,Closed Lost,62918.19140625,0.0
OPP-014269,ACC-000054,PROD-0012,363,Expansion,2021-12-19 13:56:12,2022-04-06 07:54:46,Closed Won,35310.19921875,1.0
OPP-014271,ACC-000043,PROD-0066,172,Renewal,2025-01-19 17:35:57,2025-05-16 16:44:14,Closed Won,23047.150390625,1.0
OPP-014274,ACC-000040,PROD-0096,166,Cross-sell,2021-07-18 22:53:07,2021-09-05 09:48:20,Closed Lost,83451.2578125,0.0
OPP-014275,ACC-000006,PROD-0053,621,Renewal,2024-06-01 23:01:04,2024-08-15 05:19:18,Closed Lost,98189.109375,0.0
OPP-014276,ACC-000022,PROD-0047,929,Cross-sell,2022-11-29 04:37:55,2023-03-01 21:35:01,Closed Lost,38363.55078125,0.0
OPP-014277,ACC-000035,PROD-0054,874,Cross-sell,2024-03-13 20:36:00,2024-07-29 08:03:55,Closed Lost,11851.73046875,0.0
OPP-014281,ACC-000023,PROD-0076,314,New Business,2022-09-12 04:56:12,2023-02-20 00:35:07,Closed Lost,92728.1328125,0.0
OPP-014288,ACC-000004,PROD-0027,708,New Business,2021-07-03 08:20:23,2021-12-22 16:04:06,Closed Won,76837.7890625,1.0
OPP-014289,ACC-000023,PROD-0075,595,Upsell,2024-02-18 08:27:11,2024-06-30 10:02:43,Closed Lost,69185.640625,0.0
OPP-014293,ACC-000047,PROD-0079,863,Expansion,2024-01-31 18:34:53,2024-07-04 13:57:12,Closed Won,48342.41015625,1.0
OPP-014294,ACC-000062,PROD-0025,638,Upsell,2022-12-17 17:48:37,2023-01-13 17:57:07,Closed Won,56597.33984375,1.0
OPP-014302,ACC-000013,PROD-0022,348,Upsell,2022-01-05 21:58:30,2022-06-25 00:23:27,Closed Won,98383.0,1.0
OPP-014303,ACC-000025,PROD-0081,742,Cross-sell,2023-09-23 14:59:30,2024-01-26 18:17:30,Closed Won,85938.75,1.0
OPP-014306,ACC-000057,PROD-0085,921,Expansion,2022-09-17 03:45:23,2022-10-09 07:03:45,Closed Lost,64475.98828125,0.0
OPP-014308,ACC-000060,PROD-0040,511,Upsell,2022-09-25 13:21:21,2022-11-09 09:51:56,Closed Lost,8735.8798828125,0.0
OPP-014318,ACC-000049,PROD-0029,387,Expansion,2024-09-15 18:52:58,2024-12-04 20:56:26,Closed Lost,92159.1875,0.0
OPP-014329,ACC-000020,PROD-0065,791,Cross-sell,2021-10-20 18:03:55,2021-12-07 09:12:35,Closed Lost,74083.8828125,0.0
OPP-014330,ACC-000060,PROD-0087,239,Expansion,2023-05-30 15:06:42,2023-07-24 00:47:46,Closed Won,85158.1796875,1.0
OPP-014332,ACC-000027,PROD-0067,475,Upsell,2022-12-05 03:53:57,2023-02-25 09:10:26,Closed Lost,84179.5390625,0.0
OPP-014338,ACC-000058,PROD-0017,82,Expansion,2024-06-12 20:45:24,2024-11-05 17:26:30,Closed Won,97749.1328125,1.0
OPP-014340,ACC-000056,PROD-0046,163,Upsell,2024-08-06 17:12:53,2024-10-03 19:06:48,Closed Lost,46716.109375,0.0
OPP-014347,ACC-000042,PROD-0045,38,Cross-sell,2025-01-07 06:49:39,2025-03-20 12:24:25,Closed Won,37128.94921875,1.0
OPP-014348,ACC-000039,PROD-0080,810,Upsell,2024-03-03 23:39:03,2024-03-09 02:42:09,Closed Won,27943.51953125,1.0
OPP-014354,ACC-000011,PROD-0030,252,Cross-sell,2025-06-20 23:08:21,2025-09-06 18:17:12,Closed Won,98869.390625,1.0
OPP-014359,ACC-000044,PROD-0003,251,Expansion,2021-09-08 14:05:43,2021-12-19 10:23:29,Closed Lost,54101.55078125,0.0
OPP-014361,ACC-000049,PROD-0096,588,Renewal,2021-11-24 16:19:17,2021-12-18 07:18:34,Closed Lost,59460.19921875,0.0
OPP-014362,ACC-000053,PROD-0022,299,New Business,2024-08-30 23:24:34,2024-09-25 23:35:52,Closed Won,77060.59375,1.0
OPP-014365,ACC-000057,PROD-0100,159,New Business,2025-02-02 14:54:53,2025-02-07 02:39:19,Closed Won,24671.990234375,1.0
OPP-014367,ACC-000011,PROD-0043,841,Upsell,2021-09-02 01:30:44,2021-10-10 12:40:16,Closed Won,54437.328125,1.0
OPP-014369,ACC-000042,PROD-0078,453,New Business,2021-09-22 14:43:22,2022-01-02 15:17:38,Closed Lost,20024.880859375,0.0
OPP-014377,ACC-000054,PROD-0088,415,Expansion,2021-11-12 20:45:52,2022-04-21 17:43:25,Closed Lost,73990.046875,0.0
OPP-014378,ACC-000014,PROD-0008,330,Renewal,2025-03-12 23:43:52,2025-08-09 02:20:21,Closed Won,58535.05078125,1.0
OPP-014382,ACC-000011,PROD-0070,341,New Business,2024-05-27 12:57:12,2024-08-25 00:20:14,Closed Lost,10579.23046875,0.0
OPP-014384,ACC-000044,PROD-0051,694,Upsell,2022-11-08 06:17:39,2023-04-02 22:59:51,Closed Won,62139.69921875,1.0
OPP-014387,ACC-000025,PROD-0005,292,Renewal,2022-03-28 05:08:49,2022-08-25 06:23:50,Closed Won,83072.0390625,1.0
OPP-014389,ACC-000057,PROD-0099,701,New Business,2022-07-28 04:32:19,2023-01-19 11:09:43,Closed Won,29168.83984375,1.0
OPP-014390,ACC-000047,PROD-0008,928,Renewal,2022-12-09 13:44:03,2023-02-17 15:51:38,Closed Won,24735.869140625,1.0
OPP-014391,ACC-000001,PROD-0008,590,Cross-sell,2021-09-17 10:22:14,2022-02-24 03:43:11,Closed Lost,41022.73828125,0.0
OPP-014393,ACC-000035,PROD-0084,630,Renewal,2023-08-28 09:27:03,2023-12-14 05:59:40,Closed Lost,80007.7265625,0.0
OPP-014395,ACC-000001,PROD-0002,94,Upsell,2023-05-07 05:57:07,2023-08-27 07:51:30,Closed Won,4699.89990234375,1.0
OPP-014397,ACC-000034,PROD-0096,761,New Business,2023-07-22 14:14:06,2023-11-22 05:22:09,Closed Won,43319.1015625,1.0
OPP-014399,ACC-000038,PROD-0060,839,Renewal,2023-07-22 09:54:41,2023-10-13 20:06:05,Closed Won,59139.37890625,1.0
OPP-014401,ACC-000001,PROD-0095,734,New Business,2023-11-17 15:09:05,2024-03-22 17:06:44,Closed Won,63269.37890625,1.0
OPP-014403,ACC-000008,PROD-0079,11,Cross-sell,2022-02-05 02:05:07,2022-06-06 16:59:15,Closed Won,2607.080078125,1.0
OPP-014404,ACC-000020,PROD-0050,830,New Business,2022-05-22 03:06:27,2022-09-01 23:25:04,Closed Won,10527.8896484375,1.0
OPP-014411,ACC-000043,PROD-0086,32,Expansion,2022-07-09 15:52:31,2022-09-07 16:38:48,Closed Won,81657.5078125,1.0
OPP-014415,ACC-000054,PROD-0025,962,Expansion,2024-11-12 17:09:42,2025-02-24 04:56:02,Closed Lost,94812.6796875,0.0
OPP-014417,ACC-000011,PROD-0019,996,Renewal,2024-10-22 15:18:22,2024-11-30 07:44:02,Closed Lost,27125.009765625,0.0
OPP-014418,ACC-000041,PROD-0008,88,Expansion,2022-12-12 19:07:43,2023-02-09 17:57:39,Closed Won,67526.7109375,1.0
OPP-014420,ACC-000012,PROD-0089,380,Expansion,2023-07-09 09:21:37,2023-12-24 22:27:24,Closed Won,92964.71875,1.0
OPP-014421,ACC-000026,PROD-0049,256,Upsell,2024-04-29 21:16:21,2024-10-25 02:52:33,Closed Won,81346.9921875,1.0
OPP-014423,ACC-000034,PROD-0010,717,Expansion,2024-08-15 22:20:02,2025-02-06 11:23:37,Closed Lost,37519.62109375,0.0
OPP-014424,ACC-000006,PROD-0088,348,Renewal,2023-09-27 17:39:43,2023-10-25 05:46:33,Closed Lost,51666.08984375,0.0
OPP-014428,ACC-000010,PROD-0024,712,Renewal,2022-06-26 16:27:56,2022-10-30 23:00:54,Closed Lost,24712.580078125,0.0
OPP-014432,ACC-000032,PROD-0067,864,Renewal,2022-01-07 09:53:47,2022-01-18 18:45:36,Closed Won,62067.890625,1.0
OPP-014433,ACC-000017,PROD-0051,956,Expansion,2021-12-04 18:15:50,2022-04-14 06:49:45,Closed Won,6749.25,1.0
OPP-014436,ACC-000056,PROD-0016,373,Cross-sell,2024-06-06 04:05:39,2024-10-19 22:12:56,Closed Lost,24798.0703125,0.0
OPP-014438,ACC-000001,PROD-0052,215,Upsell,2024-01-25 11:11:33,2024-07-04 03:11:14,Closed Lost,91634.0234375,0.0
OPP-014440,ACC-000044,PROD-0046,20,Upsell,2023-08-25 18:57:08,2023-11-06 07:05:17,Closed Lost,46362.0390625,0.0
OPP-014442,ACC-000027,PROD-0031,453,Expansion,2023-12-17 21:08:55,2024-05-04 06:33:27,Closed Lost,61644.828125,0.0
OPP-014444,ACC-000056,PROD-0066,376,Expansion,2024-11-27 10:25:16,2025-01-23 14:53:16,Closed Won,87306.7578125,1.0
OPP-014446,ACC-000048,PROD-0060,759,Renewal,2023-12-07 09:15:43,2024-01-12 16:24:32,Closed Lost,55494.0,0.0
OPP-014447,ACC-000022,PROD-0071,314,Expansion,2025-06-19 23:37:25,2025-06-24 01:07:56,Closed Won,35291.12890625,1.0
OPP-014448,ACC-000058,PROD-0008,241,Upsell,2024-07-12 17:54:54,2024-10-09 17:33:03,Closed Won,37685.30078125,1.0
OPP-014456,ACC-000003,PROD-0097,740,New Business,2024-06-29 13:20:34,2024-10-19 18:43:31,Closed Lost,98745.8984375,0.0
OPP-014461,ACC-000059,PROD-0012,546,Upsell,2024-02-23 16:10:34,2024-06-14 21:13:21,Closed Lost,27872.880859375,0.0
OPP-014462,ACC-000037,PROD-0014,574,Expansion,2024-12-04 20:45:51,2025-02-16 20:26:09,Closed Lost,84727.109375,0.0
OPP-014465,ACC-000027,PROD-0041,678,Upsell,2024-04-13 19:56:02,2024-06-11 09:18:44,Closed Won,76640.2109375,1.0
OPP-014480,ACC-000006,PROD-0015,298,Upsell,2025-04-09 19:41:42,2025-07-21 05:22:52,Closed Won,52145.37109375,1.0
OPP-014486,ACC-000052,PROD-0018,657,Expansion,2023-12-15 10:50:13,2024-02-29 00:52:02,Closed Won,38106.1484375,1.0
OPP-014489,ACC-000027,PROD-0028,237,Renewal,2022-07-19 03:19:33,2022-08-17 16:04:40,Closed Lost,46231.078125,0.0
OPP-014491,ACC-000052,PROD-0021,189,New Business,2023-11-23 19:07:37,2023-12-14 18:52:50,Closed Lost,47072.16015625,0.0
OPP-014496,ACC-000035,PROD-0007,992,Cross-sell,2025-04-07 00:06:09,2025-06-07 02:54:42,Closed Lost,32374.58984375,0.0
OPP-014498,ACC-000020,PROD-0035,81,Renewal,2024-02-14 19:39:15,2024-07-18 16:01:58,Closed Lost,58057.8984375,0.0
OPP-014503,ACC-000023,PROD-0095,734,New Business,2022-04-20 07:27:02,2022-05-12 08:25:15,Closed Won,79062.421875,1.0
OPP-014504,ACC-000045,PROD-0003,962,Renewal,2022-04-11 21:20:09,2022-09-22 20:13:40,Closed Won,12587.6396484375,1.0
OPP-014506,ACC-000052,PROD-0040,273,Renewal,2024-12-03 07:45:20,2025-05-12 10:16:34,Closed Won,79210.7578125,1.0
OPP-014511,ACC-000036,PROD-0070,725,Renewal,2024-10-16 11:07:35,2025-01-08 22:29:13,Closed Lost,37321.03125,0.0
