opportunity_id,account_id,product_id,product_usage,opportunity_type,created_date,close_date,status,revenue_amount,probability
OPP-014544,ACC-000043,PROD-0037,995,Cross-sell,2024-12-21 11:47:53,2025-02-15 18:36:10,Closed Lost,39401.47,0
OPP-014556,ACC-000004,PROD-0017,630,Cross-sell,2024-02-01 04:26:19,2024-04-26 11:42:57,Closed Lost,57048.53,0
OPP-014561,ACC-000038,PROD-0076,34,New Business,2025-02-06 09:41:20,2025-07-09 15:44:53,Closed Won,48259.55,1
OPP-014566,ACC-000042,PROD-0003,157,New Business,2024-05-14 13:29:50,2024-06-13 00:45:35,Closed Lost,33396.58,0
OPP-014574,ACC-000022,PROD-0071,492,Cross-sell,2023-12-05 13:29:02,2024-02-18 00:28:17,Closed Won,96634.49,1
OPP-014576,ACC-000027,PROD-0060,663,New Business,2024-03-03 18:59:09,2024-03-18 22:16:40,Closed Lost,42001.79,0
OPP-014578,ACC-000025,PROD-0048,464,Renewal,2025-01-06 17:05:36,2025-02-18 18:40:19,Closed Won,46032.52,1
OPP-014580,ACC-000034,PROD-0036,752,Upsell,2023-11-18 06:55:46,2024-02-20 20:52:54,Closed Won,88253.37,1
OPP-014586,ACC-000012,PROD-0056,11,Expansion,2025-03-30 03:46:04,2025-04-28 10:51:38,Closed Won,66970.64,1
OPP-014594,ACC-000001,PROD-0080,613,Upsell,2024-09-06 07:28:50,2024-09-30 15:35:15,Closed Won,16764.56,1
OPP-014609,ACC-000060,PROD-0015,998,Renewal,2024-02-26 02:14:22,2024-08-19 15:51:16,Closed Lost,82636.79,0
OPP-014611,ACC-000039,PROD-0055,743,Expansion,2025-02-15 04:54:10,2025-02-21 22:10:07,Closed Won,50035.67,1
OPP-014612,ACC-000015,PROD-0059,95,New Business,2025-01-11 20:41:43,2025-02-13 18:08:04,Closed Lost,32718.49,0
OPP-014613,ACC-000051,PROD-0052,177,Expansion,2023-07-11 18:25:10,2023-12-05 20:32:40,Closed Lost,48431.42,0
OPP-014623,ACC-000004,PROD-0085,209,Upsell,2025-05-08 01:46:45,2025-10-27 23:16:03,Closed Lost,95695.25,0
OPP-014627,ACC-000027,PROD-0074,757,Cross-sell,2025-01-13 16:42:02,2025-06-11 21:43:18,Closed Won,57970.96,1
OPP-014632,ACC-000011,PROD-0053,225,Expansion,2024-02-04 02:38:11,2024-04-10 03:06:30,Closed Lost,60484.32,0
OPP-014642,ACC-000011,PROD-0059,415,Upsell,2024-02-04 09:15:49,2024-06-10 06:29:29,Closed Won,1064.38,1
OPP-014645,ACC-000043,PROD-0002,612,Renewal,2024-03-03 00:41:13,2024-06-29 19:20:19,Closed Won,1163.4,1
OPP-014647,ACC-000060,PROD-0029,82,Renewal,2024-08-17 14:18:35,2024-10-20 00:06:31,Closed Lost,64136.26,0
OPP-014656,ACC-000018,PROD-0068,668,Cross-sell,2023-12-20 09:30:08,2024-03-16 11:29:36,Closed Won,73257.68,1
OPP-014657,ACC-000036,PROD-0029,506,Renewal,2024-03-21 23:57:12,2024-06-10 19:58:52,Closed Lost,41663.33,0
OPP-014661,ACC-000035,PROD-0029,76,Renewal,2024-08-05 13:13:15,2024-10-17 01:54:28,Closed Lost,98234.91,0
OPP-014667,ACC-000033,PROD-0087,579,Expansion,2023-08-06 22:41:16,2023-11-01 12:15:48,Closed Lost,33461.03,0
OPP-014679,ACC-000012,PROD-0045,167,New Business,2025-02-28 05:18:31,2025-05-20 03:43:06,Closed Won,18212.81,1
OPP-014685,ACC-000052,PROD-0017,382,Upsell,2024-11-20 06:11:34,2024-12-09 03:16:04,Closed Lost,21478.99,0
OPP-014688,ACC-000046,PROD-0030,562,New Business,2023-08-02 00:19:36,2023-12-21 19:00:59,Closed Won,14216.07,1
OPP-014692,ACC-000043,PROD-0021,325,Cross-sell,2025-06-01 13:01:14,2025-06-11 19:17:45,Closed Won,77951.57,1
OPP-014695,ACC-000027,PROD-0002,339,Renewal,2024-06-18 20:47:19,2024-10-14 17:22:17,Closed Lost,66563.09,0
OPP-014697,ACC-000057,PROD-0025,829,Cross-sell,2024-10-05 08:20:41,2025-03-06 08:52:30,Closed Lost,49742.75,0
OPP-014712,ACC-000015,PROD-0004,421,Expansion,2024-07-13 03:50:15,2024-08-16 09:54:47,Closed Lost,71975.25,0
OPP-014717,ACC-000025,PROD-0092,40,Expansion,2025-06-07 21:00:46,2025-06-24 05:52:56,Closed Won,20292.06,1
OPP-014722,ACC-000045,PROD-0059,557,Cross-sell,2025-04-25 07:07:33,2025-10-19 13:01:30,Closed Won,61098.07,1
OPP-014727,ACC-000038,PROD-0029,693,Expansion,2024-01-21 04:28:59,2024-02-22 21:54:07,Closed Won,52411.12,1
OPP-014734,ACC-000023,PROD-0017,282,Upsell,2023-09-03 22:43:55,2024-01-12 23:26:50,Closed Lost,37769.91,0
OPP-014739,ACC-000059,PROD-0074,242,Cross-sell,2023-10-24 22:17:21,2024-02-14 06:41:34,Closed Won,8631.19,1
OPP-014746,ACC-000008,PROD-0088,912,New Business,2024-05-01 01:57:21,2024-08-15 22:43:11,Closed Lost,92081,0
OPP-014755,ACC-000062,PROD-0049,980,Cross-sell,2023-12-14 17:12:00,2024-02-16 10:35:41,Closed Lost,91169.76,0
OPP-014772,ACC-000047,PROD-0069,810,New Business,2025-01-11 00:57:10,2025-01-31 18:30:54,Closed Lost,95995.19,0
OPP-014779,ACC-000009,PROD-0064,100,New Business,2024-08-22 13:05:47,2025-01-24 03:07:44,Closed Lost,50733.77,0
OPP-014780,ACC-000052,PROD-0038,51,Cross-sell,2023-08-13 18:20:26,2023-12-22 08:04:25,Closed Lost,76696.59,0
OPP-014782,ACC-000013,PROD-0070,528,Cross-sell,2025-05-20 05:45:33,2025-06-26 11:36:12,Closed Lost,97696.61,0
OPP-014784,ACC-000010,PROD-0019,258,Upsell,2025-01-14 01:55:53,2025-02-15 10:28:06,Closed Won,32658.21,1
OPP-014785,ACC-000015,PROD-0054,351,Renewal,2024-03-17 07:42:16,2024-04-05 05:42:25,Closed Won,48406.23,1
OPP-014786,ACC-000059,PROD-0075,145,Renewal,2025-03-23 18:42:27,2025-06-28 05:36:52,Closed Won,38734.6,1
OPP-014789,ACC-000056,PROD-0082,154,New Business,2023-12-30 12:58:56,2024-04-13 16:03:37,Closed Won,17742.17,1
OPP-014790,ACC-000031,PROD-0042,332,Cross-sell,2025-01-03 18:33:28,2025-02-09 04:33:58,Closed Won,70730.03,1
OPP-014798,ACC-000008,PROD-0092,551,Upsell,2023-10-24 22:44:50,2023-12-30 23:54:11,Closed Lost,50316.96,0
OPP-014803,ACC-000035,PROD-0036,598,Expansion,2024-08-07 11:54:15,2024-12-19 20:31:38,Closed Lost,54508.89,0
OPP-014810,ACC-000042,PROD-0024,496,Renewal,2025-03-18 10:08:53,2025-08-26 03:28:53,Closed Won,87352.53,1
OPP-014811,ACC-000036,PROD-0099,245,Cross-sell,2023-10-14 10:31:24,2023-12-01 15:07:20,Closed Lost,51524.86,0
OPP-014812,ACC-000034,PROD-0026,705,New Business,2025-03-21 09:21:04,2025-04-13 17:13:19,Closed Lost,30152.56,0
OPP-014816,ACC-000040,PROD-0041,829,Cross-sell,2023-10-20 21:18:56,2024-03-02 05:29:01,Closed Lost,85986.92,0
OPP-014827,ACC-000011,PROD-0008,809,Cross-sell,2024-10-30 23:18:22,2025-03-17 10:40:53,Closed Won,56844.82,1
OPP-014829,ACC-000013,PROD-0043,315,Renewal,2023-10-22 13:49:38,2024-03-11 05:27:45,Closed Won,43548.05,1
OPP-014830,ACC-000044,PROD-0035,632,Expansion,2024-03-13 13:46:01,2024-06-05 19:36:12,Closed Won,77156.41,1
OPP-014838,ACC-000040,PROD-0039,207,Cross-sell,2025-02-24 22:33:27,2025-06-02 08:14:57,Closed Lost,76733.54,0
OPP-014842,ACC-000024,PROD-0013,610,New Business,2023-09-11 16:30:35,2024-02-11 03:02:28,Closed Lost,96576.18,0
OPP-014843,ACC-000037,PROD-0084,421,Upsell,2024-12-04 03:27:01,2025-01-02 14:23:44,Closed Won,15982.59,1
OPP-014845,ACC-000025,PROD-0004,747,Cross-sell,2024-11-10 12:41:30,2024-11-14 12:44:56,Closed Lost,81643.95,0
OPP-014847,ACC-000019,PROD-0092,857,Cross-sell,2024-09-28 05:41:53,2024-09-29 16:11:26,Closed Won,40975,1
OPP-014852,ACC-000022,PROD-0086,630,Renewal,2024-04-17 03:41:39,2024-09-28 09:33:00,Closed Won,64204.68,1
OPP-014856,ACC-000061,PROD-0068,870,Expansion,2024-03-01 23:04:13,2024-05-09 18:56:38,Closed Lost,27679.7,0
OPP-014866,ACC-000052,PROD-0065,729,Upsell,2024-10-18 01:04:22,2024-12-23 02:31:25,Closed Won,78150.57,1
OPP-014875,ACC-000012,PROD-0079,426,Cross-sell,2024-08-09 10:55:20,2024-08-24 14:29:04,Closed Lost,24973.19,0
OPP-014876,ACC-000026,PROD-0082,581,New Business,2023-09-18 18:31:19,2024-01-24 05:48:28,Closed Won,83238.43,1
OPP-014877,ACC-000017,PROD-0100,875,Expansion,2024-10-06 20:46:21,2024-11-10 16:40:19,Closed Lost,98960.89,0
OPP-014883,ACC-000047,PROD-0084,130,Cross-sell,2023-06-08 01:41:52,2023-11-02 16:04:49,Closed Won,13017.58,1
OPP-014884,ACC-000009,PROD-0040,106,Upsell,2024-01-07 14:02:07,2024-01-16 05:48:53,Closed Won,37915.93,1
OPP-014897,ACC-000023,PROD-0024,887,Expansion,2025-03-08 02:00:34,2025-03-12 05:20:59,Closed Lost,76600.74,0
OPP-014903,ACC-000042,PROD-0089,244,New Business,2024-11-19 19:40:58,2024-11-27 09:43:10,Closed Won,92670.11,1
OPP-014905,ACC-000022,PROD-0041,559,Renewal,2024-06-07 05:39:04,2024-10-27 22:00:18,Closed Won,21134.32,1
OPP-014912,ACC-000034,PROD-0018,333,Upsell,2024-06-06 15:13:44,2024-07-26 07:54:28,Closed Won,94032.73,1
OPP-014914,ACC-000015,PROD-0007,607,Upsell,2024-03-31 18:44:20,2024-04-27 00:31:39,Closed Lost,26438.57,0
OPP-014920,ACC-000055,PROD-0004,397,New Business,2024-01-31 18:06:35,2024-05-11 05:09:39,Closed Lost,2424.15,0
OPP-014933,ACC-000052,PROD-0065,453,Cross-sell,2024-09-07 11:32:23,2025-03-04 18:02:57,Closed Won,86042.18,1
OPP-014935,ACC-000061,PROD-0044,20,Cross-sell,2024-06-12 15:39:34,2024-10-18 19:24:06,Closed Lost,76239.15,0
OPP-014948,ACC-000008,PROD-0008,397,New Business,2024-04-13 18:16:34,2024-05-21 00:38:44,Closed Lost,97795.41,0
OPP-014957,ACC-000005,PROD-0048,656,Expansion,2024-02-28 20:31:01,2024-07-07 17:32:48,Closed Lost,85206.45,0
OPP-014965,ACC-000031,PROD-0043,529,Cross-sell,2025-02-18 21:53:26,2025-06-21 00:16:09,Closed Lost,65662.89,0
OPP-014973,ACC-000018,PROD-0051,291,Renewal,2025-01-14 06:47:13,2025-02-09 10:14:33,Closed Lost,24551.69,0
OPP-014978,ACC-000044,PROD-0016,953,New Business,2024-09-05 06:58:29,2024-09-13 16:54:21,Closed Won,21475.65,1
OPP-014980,ACC-000047,PROD-0010,484,Expansion,2024-03-23 21:54:07,2024-07-06 05:51:25,Closed Lost,34102.04,0
OPP-014987,ACC-000054,PROD-0008,783,Renewal,2024-02-24 18:52:48,2024-07-28 15:45:21,Closed Lost,54831.73,0
OPP-014992,ACC-000036,PROD-0005,428,New Business,2025-03-31 07:07:04,2025-04-07 02:27:05,Closed Won,51813.11,1
OPP-015009,ACC-000043,PROD-0086,449,Renewal,2025-04-26 07:27:53,2025-08-10 12:17:46,Closed Lost,29002.34,0
OPP-015011,ACC-000002,PROD-0039,595,Expansion,2024-08-31 04:15:06,2024-11-06 17:01:48,Closed Lost,33836.76,0
OPP-015018,ACC-000056,PROD-0100,462,Renewal,2024-01-06 16:33:05,2024-03-24 05:02:12,Closed Lost,88937.97,0
OPP-015022,ACC-000006,PROD-0006,941,Cross-sell,2024-12-15 23:34:43,2025-04-14 16:51:01,Closed Won,21702.98,1
OPP-015025,ACC-000039,PROD-0014,778,Upsell,2024-03-16 03:19:23,2024-05-04 00:40:40,Closed Won,91083.91,1
OPP-015030,ACC-000025,PROD-0006,661,Expansion,2024-08-20 03:05:13,2024-12-10 23:41:21,Closed Won,28218.57,1
OPP-015040,ACC-000052,PROD-0003,736,Upsell,2025-04-29 00:45:06,2025-08-19 05:14:07,Closed Won,90618.7,1
OPP-015041,ACC-000010,PROD-0020,171,Upsell,2025-06-19 07:46:05,2025-07-10 08:15:39,Closed Lost,19772.83,0
OPP-015067,ACC-000035,PROD-0058,290,Renewal,2024-10-24 20:58:03,2025-03-08 03:59:52,Closed Lost,70924.99,0
OPP-015074,ACC-000006,PROD-0025,857,New Business,2024-07-06 11:23:13,2024-09-21 10:36:03,Closed Won,6474.75,1
OPP-015077,ACC-000016,PROD-0009,116,Cross-sell,2024-03-27 19:40:28,2024-07-01 21:31:31,Closed Won,24810.78,1
OPP-015078,ACC-000040,PROD-0033,696,Renewal,2023-09-12 17:01:39,2023-11-03 17:59:39,Closed Won,52258.14,1
OPP-015082,ACC-000019,PROD-0082,221,Cross-sell,2024-01-31 23:50:49,2024-04-04 05:12:43,Closed Won,81062.78,1
OPP-015092,ACC-000053,PROD-0095,662,New Business,2024-02-21 15:34:27,2024-03-16 22:42:40,Closed Lost,89789.9,0
OPP-015093,ACC-000013,PROD-0001,395,Upsell,2025-03-23 02:37:23,2025-08-02 06:20:22,Closed Lost,35857.64,0
OPP-015096,ACC-000010,PROD-0053,643,New Business,2024-12-30 02:55:32,2025-04-22 03:46:31,Closed Lost,9284.09,0
OPP-015108,ACC-000057,PROD-0010,190,Cross-sell,2023-09-16 18:14:45,2024-02-26 12:25:17,Closed Lost,98782.15,0
OPP-015111,ACC-000053,PROD-0032,944,Cross-sell,2023-12-19 15:24:09,2024-02-04 11:19:34,Closed Won,36653.75,1
OPP-015127,ACC-000053,PROD-0082,144,New Business,2024-08-03 22:18:04,2024-09-07 14:54:53,Closed Won,12364.96,1
OPP-015130,ACC-000005,PROD-0024,553,Renewal,2025-04-05 01:53:23,2025-05-17 17:22:52,Closed Lost,76705.77,0
OPP-015133,ACC-000021,PROD-0034,877,Upsell,2023-07-07 18:54:45,2023-11-27 02:54:01,Closed Won,12475.45,1
OPP-015134,ACC-000007,PROD-0061,511,Cross-sell,2025-02-01 14:14:59,2025-05-15 10:42:44,Closed Lost,24960.72,0
OPP-015138,ACC-000032,PROD-0070,405,New Business,2023-05-24 11:16:58,2023-11-06 19:50:12,Closed Won,76933.5,1
OPP-015141,ACC-000055,PROD-0062,27,Renewal,2024-02-17 21:44:30,2024-04-10 12:14:49,Closed Lost,94414.76,0
OPP-015142,ACC-000005,PROD-0007,531,Upsell,2025-02-02 17:27:14,2025-03-04 19:02:36,Closed Lost,62391.53,0
OPP-015144,ACC-000014,PROD-0040,643,Cross-sell,2025-03-02 03:38:00,2025-07-06 01:41:05,Closed Won,18342.79,1
OPP-015148,ACC-000025,PROD-0011,712,Cross-sell,2024-10-06 08:26:18,2025-03-10 05:32:34,Closed Won,29226.26,1
OPP-015174,ACC-000038,PROD-0089,862,New Business,2023-11-12 02:11:58,2024-04-27 09:33:41,Closed Won,95754.65,1
OPP-015179,ACC-000024,PROD-0015,944,Cross-sell,2025-04-11 10:14:26,2025-05-09 00:00:24,Closed Lost,32413.42,0
OPP-015180,ACC-000060,PROD-0011,775,Cross-sell,2025-06-20 07:32:30,2025-08-24 13:36:57,Closed Lost,52615.25,0
OPP-015183,ACC-000011,PROD-0091,845,Cross-sell,2025-05-16 16:50:28,2025-10-21 20:52:48,Closed Won,27989.37,1
OPP-015201,ACC-000041,PROD-0020,635,Upsell,2023-08-02 23:21:30,2023-12-19 02:01:49,Closed Lost,74009.72,0
OPP-015203,ACC-000036,PROD-0066,822,New Business,2023-08-30 03:40:31,2023-11-04 15:32:19,Closed Won,91805.05,1
OPP-015204,ACC-000033,PROD-0064,961,Cross-sell,2024-08-22 08:49:28,2025-02-12 19:18:10,Closed Won,94301.04,1
OPP-015214,ACC-000013,PROD-0091,721,Cross-sell,2024-07-09 16:13:17,2024-12-21 02:15:05,Closed Won,75558.27,1
OPP-015221,ACC-000006,PROD-0036,351,New Business,2025-05-12 23:08:07,2025-06-06 00:07:14,Closed Lost,25004.18,0
OPP-015237,ACC-000033,PROD-0010,815,Upsell,2023-12-26 09:44:42,2024-05-01 02:34:05,Closed Won,46792.13,1
OPP-015269,ACC-000022,PROD-0081,727,Cross-sell,2023-09-14 01:36:48,2023-12-25 23:19:14,Closed Won,9240.12,1
OPP-015282,ACC-000011,PROD-0081,167,Upsell,2023-05-27 01:49:28,2023-11-18 14:51:23,Closed Won,58009.41,1
OPP-015294,ACC-000035,PROD-0083,564,New Business,2024-08-19 04:16:03,2025-01-03 19:40:26,Closed Won,51362.35,1
OPP-015301,ACC-000026,PROD-0011,803,Expansion,2024-11-30 16:38:56,2025-05-08 16:08:49,Closed Lost,98037.81,0
OPP-015304,ACC-000035,PROD-0100,3,Cross-sell,2023-10-20 15:50:01,2024-03-26 12:07:27,Closed Won,62093.98,1
OPP-015307,ACC-000056,PROD-0050,469,Cross-sell,2024-08-16 12:48:07,2024-09-12 12:00:33,Closed Won,76639.48,1
OPP-015309,ACC-000058,PROD-0074,106,Upsell,2025-01-17 18:41:39,2025-01-30 23:54:07,Closed Lost,97773.97,0
OPP-015314,ACC-000050,PROD-0091,742,Expansion,2025-01-25 06:42:33,2025-05-31 13:18:58,Closed Lost,47183.28,0
OPP-015320,ACC-000008,PROD-0069,712,New Business,2024-08-18 11:24:56,2024-08-21 01:14:00,Closed Won,60233.24,1
OPP-015328,ACC-000001,PROD-0035,365,Expansion,2024-07-17 05:43:47,2024-11-02 13:42:45,Closed Won,7350.08,1
OPP-015335,ACC-000060,PROD-0064,770,Renewal,2024-06-29 13:31:53,2024-07-17 11:24:32,Closed Won,8822.96,1
OPP-015352,ACC-000018,PROD-0038,149,Renewal,2025-02-27 18:55:22,2025-06-19 16:59:43,Closed Won,34146.62,1
OPP-015359,ACC-000036,PROD-0055,193,New Business,2024-10-15 07:08:12,2025-03-31 07:09:44,Closed Lost,77739.65,0
OPP-015365,ACC-000056,PROD-0056,614,Expansion,2024-04-15 05:44:12,2024-08-01 18:37:50,Closed Lost,3841.61,0
OPP-015374,ACC-000002,PROD-0023,554,Expansion,2024-03-27 04:44:30,2024-06-27 05:22:47,Closed Won,53104.35,1
OPP-015384,ACC-000001,PROD-0017,90,Expansion,2024-04-11 16:39:57,2024-08-03 19:33:58,Closed Won,62305.11,1
OPP-015394,ACC-000059,PROD-0100,58,Renewal,2024-02-08 15:28:38,2024-03-22 05:14:54,Closed Lost,82135.71,0
OPP-015395,ACC-000015,PROD-0068,623,Upsell,2024-08-22 16:00:32,2024-11-11 15:47:22,Closed Won,37065.28,1
OPP-015411,ACC-000022,PROD-0047,329,Upsell,2025-04-21 13:22:21,2025-05-24 21:36:58,Closed Lost,33383.07,0
OPP-015414,ACC-000047,PROD-0049,626,Cross-sell,2024-06-23 19:43:04,2024-08-11 07:16:08,Closed Won,34387.33,1
OPP-015415,ACC-000053,PROD-0036,647,Cross-sell,2024-11-05 18:53:34,2025-02-26 22:43:40,Closed Won,23318.21,1
OPP-015417,ACC-000037,PROD-0057,361,Expansion,2025-04-18 03:54:47,2025-08-02 01:15:27,Closed Won,67420.11,1
OPP-015422,ACC-000051,PROD-0076,250,Expansion,2023-07-28 08:49:07,2023-12-17 02:33:59,Closed Won,18719.5,1
OPP-015424,ACC-000016,PROD-0046,516,Renewal,2023-06-17 20:38:35,2023-11-08 23:50:51,Closed Won,9059.46,1
OPP-015426,ACC-000014,PROD-0063,474,Upsell,2025-03-30 11:57:00,2025-07-05 05:58:15,Closed Lost,34506.93,0
OPP-015435,ACC-000056,PROD-0079,92,Expansion,2023-12-12 20:33:01,2024-05-19 06:58:54,Closed Lost,65933.61,0
OPP-015438,ACC-000006,PROD-0022,941,Renewal,2024-02-03 01:23:42,2024-06-21 23:49:27,Closed Won,64051.81,1
OPP-015442,ACC-000034,PROD-0076,763,Expansion,2025-04-16 05:19:09,2025-07-12 23:40:57,Closed Lost,56061.12,0
OPP-015445,ACC-000029,PROD-0010,963,Renewal,2025-02-04 19:22:03,2025-07-22 22:07:13,Closed Lost,98918.89,0
OPP-015455,ACC-000041,PROD-0018,515,Cross-sell,2024-04-29 06:52:17,2024-10-22 06:10:26,Closed Lost,18162.1,0
OPP-015462,ACC-000060,PROD-0059,25,Renewal,2024-07-19 03:12:58,2024-08-10 23:33:54,Closed Won,51880,1
OPP-015469,ACC-000026,PROD-0071,24,Renewal,2023-12-15 21:59:00,2024-04-03 07:54:25,Closed Lost,69218,0
OPP-015470,ACC-000029,PROD-0037,333,Renewal,2025-05-19 22:41:03,2025-08-29 17:08:33,Closed Lost,57020.65,0
OPP-015474,ACC-000002,PROD-0013,957,Renewal,2024-05-12 11:46:42,2024-10-06 15:50:34,Closed Lost,16117.08,0
OPP-015479,ACC-000050,PROD-0068,922,Renewal,2024-08-04 08:23:25,2025-01-05 20:47:12,Closed Won,40660.22,1
OPP-015483,ACC-000016,PROD-0071,718,Upsell,2023-10-27 19:53:04,2023-12-04 10:04:50,Closed Won,45922.61,1
OPP-015485,ACC-000039,PROD-0055,632,Cross-sell,2025-03-31 20:12:17,2025-04-10 11:25:46,Closed Won,67448.05,1
OPP-015496,ACC-000003,PROD-0030,790,Upsell,2023-08-19 16:06:16,2023-11-26 21:50:27,Closed Won,82496.2,1
OPP-015513,ACC-000035,PROD-0100,844,Upsell,2025-06-03 10:13:36,2025-06-16 05:57:09,Closed Won,41445.63,1
OPP-015517,ACC-000013,PROD-0017,174,Cross-sell,2024-09-06 14:22:48,2025-02-08 01:36:46,Closed Won,85531.86,1
OPP-015518,ACC-000011,PROD-0031,295,Upsell,2024-12-13 11:19:49,2025-05-12 17:07:11,Closed Lost,49535.76,0
OPP-015525,ACC-000025,PROD-0096,273,Expansion,2024-03-27 04:14:24,2024-04-13 02:26:01,Closed Won,44516.44,1
OPP-015526,ACC-000033,PROD-0090,650,Upsell,2024-12-15 02:55:46,2025-04-06 07:44:45,Closed Lost,49657.55,0
OPP-015529,ACC-000062,PROD-0077,87,Cross-sell,2023-12-07 00:29:38,2024-02-08 07:13:23,Closed Won,90635.87,1
OPP-015541,ACC-000002,PROD-0082,298,Renewal,2025-03-07 07:55:16,2025-03-26 11:59:07,Closed Won,14589.23,1
OPP-015545,ACC-000051,PROD-0085,794,Expansion,2024-03-23 07:12:47,2024-07-14 09:06:22,Closed Won,14331.83,1
OPP-015557,ACC-000020,PROD-0078,601,Cross-sell,2025-03-07 17:46:52,2025-07-29 10:45:59,Closed Won,12410.63,1
OPP-015569,ACC-000008,PROD-0009,154,New Business,2024-05-30 10:30:06,2024-09-23 16:20:31,Closed Lost,68807.02,0
OPP-015577,ACC-000008,PROD-0084,385,Expansion,2024-08-08 07:32:55,2024-09-07 18:55:44,Closed Won,38093,1
OPP-015582,ACC-000009,PROD-0076,526,Upsell,2025-06-02 22:28:48,2025-10-17 22:35:23,Closed Lost,29963.45,0
OPP-015585,ACC-000029,PROD-0074,744,Expansion,2023-06-23 08:04:42,2023-11-17 11:43:38,Closed Won,39556.86,1
OPP-015586,ACC-000031,PROD-0059,717,Expansion,2024-04-19 03:07:41,2024-05-17 05:52:28,Closed Won,37996.08,1
OPP-015588,ACC-000017,PROD-0031,970,New Business,2024-01-25 16:58:51,2024-06-24 11:51:27,Closed Won,26980.15,1
OPP-015600,ACC-000028,PROD-0026,320,Cross-sell,2024-07-23 15:33:44,2024-07-30 20:18:28,Closed Won,87168.93,1
OPP-015605,ACC-000031,PROD-0037,736,Cross-sell,2024-04-21 12:21:06,2024-09-13 17:01:25,Closed Won,10241.71,1
OPP-015606,ACC-000004,PROD-0059,281,Renewal,2025-06-05 08:00:45,2025-09-17 02:03:16,Closed Lost,29760.81,0
OPP-015616,ACC-000049,PROD-0088,617,Renewal,2023-12-03 23:06:14,2024-01-11 07:57:38,Closed Won,95948.42,1
OPP-015627,ACC-000029,PROD-0056,70,Upsell,2024-12-09 19:39:53,2025-02-07 08:35:39,Closed Lost,7923.66,0
OPP-015640,ACC-000053,PROD-0034,37,Renewal,2023-11-12 23:53:25,2024-03-25 15:05:43,Closed Won,51235.65,1
OPP-015656,ACC-000048,PROD-0035,805,Expansion,2024-01-03 06:45:51,2024-02-10 21:15:24,Closed Lost,85765.19,0
OPP-015666,ACC-000024,PROD-0064,285,New Business,2024-08-14 21:10:23,2024-12-21 02:25:23,Closed Lost,95734.3,0
OPP-015671,ACC-000014,PROD-0033,737,Cross-sell,2024-04-29 15:26:52,2024-08-19 02:34:28,Closed Lost,27600,0
OPP-015675,ACC-000036,PROD-0077,389,Upsell,2024-10-21 01:06:53,2025-03-05 22:00:05,Closed Lost,27711.69,0
OPP-015678,ACC-000019,PROD-0016,172,New Business,2024-12-28 19:47:50,2025-01-02 03:26:08,Closed Won,58093.17,1
OPP-015686,ACC-000029,PROD-0039,184,New Business,2023-10-30 11:50:34,2024-01-02 22:05:26,Closed Won,58163.89,1
OPP-015693,ACC-000029,PROD-0050,804,Upsell,2025-02-02 07:38:59,2025-02-08 13:40:31,Closed Won,94861.17,1
OPP-015695,ACC-000050,PROD-0090,598,Expansion,2025-04-08 04:34:56,2025-08-31 09:33:38,Closed Won,40503.54,1
OPP-015701,ACC-000061,PROD-0083,689,Expansion,2025-06-12 13:32:52,2025-06-24 00:20:44,Closed Won,72741.82,1
OPP-015706,ACC-000017,PROD-0093,595,Cross-sell,2023-11-11 15:53:39,2024-02-16 18:05:43,Closed Lost,76984.96,0
OPP-015725,ACC-000038,PROD-0031,873,New Business,2023-10-01 12:36:12,2024-02-05 18:15:43,Closed Won,16784,1
OPP-015732,ACC-000010,PROD-0090,195,Expansion,2025-01-04 11:08:35,2025-06-25 01:39:21,Closed Won,19096.65,1
OPP-015739,ACC-000005,PROD-0030,497,New Business,2025-03-05 13:29:14,2025-04-30 23:48:27,Closed Won,47713.82,1
OPP-015744,ACC-000061,PROD-0080,152,Cross-sell,2024-02-10 16:59:19,2024-04-22 05:33:41,Closed Lost,62104.89,0
OPP-015748,ACC-000035,PROD-0050,409,Renewal,2023-08-08 16:22:43,2023-11-27 06:48:18,Closed Lost,12308.99,0
OPP-015755,ACC-000015,PROD-0030,329,New Business,2025-04-15 20:46:03,2025-09-16 15:42:20,Closed Lost,39085.31,0
OPP-015762,ACC-000039,PROD-0068,347,New Business,2024-10-19 17:51:02,2024-12-27 07:47:52,Closed Won,77827.64,1
OPP-015766,ACC-000026,PROD-0055,915,Upsell,2025-01-28 21:53:10,2025-03-04 09:42:46,Closed Won,47870.59,1
OPP-015769,ACC-000060,PROD-0017,686,New Business,2023-07-13 13:27:00,2023-12-24 23:29:28,Closed Won,96846.05,1
OPP-015778,ACC-000021,PROD-0098,247,Expansion,2023-11-07 15:26:38,2023-11-20 04:15:39,Closed Lost,25120.41,0
OPP-015788,ACC-000008,PROD-0011,223,New Business,2024-08-15 23:15:50,2025-01-17 20:43:15,Closed Won,41379.26,1
OPP-015795,ACC-000038,PROD-0066,211,Cross-sell,2024-09-26 12:59:35,2024-10-15 00:20:00,Closed Lost,59162.35,0
OPP-015803,ACC-000043,PROD-0039,51,Expansion,2024-12-11 11:48:58,2025-05-02 14:46:38,Closed Won,51520.03,1
OPP-015811,ACC-000027,PROD-0068,457,Cross-sell,2024-07-20 17:32:33,2024-08-11 17:42:19,Closed Won,81081.11,1
OPP-015825,ACC-000030,PROD-0038,897,Upsell,2024-12-12 12:27:34,2025-05-31 12:01:16,Closed Won,54498.79,1
